season,match_id,fullName,overs,conceded,wickets,foursConceded,sixesConceded,opponentteam
2014,729301,Shahbaz Nadeem,24,24,1,1,1,SRH
2014,729301,Mohammed Shami,24,36,0,4,1,SRH
2014,729301,Wayne Parnell,24,38,0,5,1,SRH
2014,729301,Jaydev Unadkat,24,43,0,4,2,SRH
2014,729301,Jean-Paul Duminy,12,19,0,0,2,SRH
2014,729301,Laxmi Shukla,12,21,0,2,1,SRH
2014,729301,Bhuvneshwar Kumar,24,40,0,5,1,DC
2014,729301,Dale Steyn,24,33,2,4,1,DC
2014,729301,Venugopal Rao,6,9,0,1,0,DC
2014,729301,Karn Sharma,24,23,1,3,0,DC
2014,729301,Daren Sammy,18,34,1,5,1,DC
2014,729301,Amit Mishra,24,38,0,0,3,DC
2014,729303,Ishwar Pandey,24,21,0,3,0,MI
2014,729303,Ben Hilfenhaus,24,39,2,3,2,MI
2014,729303,Ravichandran Ashwin,24,20,0,1,0,MI
2014,729303,Mohit Sharma,24,14,4,1,0,MI
2014,729303,Suresh Raina,18,32,0,2,2,MI
2014,729303,Ravindra Jadeja,6,14,0,2,0,MI
2014,729303,Pragyan Ojha,24,25,1,0,3,CSK
2014,729303,Zaheer Khan,24,31,0,2,2,CSK
2014,729303,Lasith Malinga,24,22,0,1,1,CSK
2014,729303,Corey Anderson,12,23,0,4,0,CSK
2014,729303,Harbhajan Singh,24,27,2,1,1,CSK
2014,729303,Kieron Pollard,6,10,0,1,0,CSK
2014,729305,Stuart Binny,6,1,1,0,0,RCB
2014,729305,Tim Southee,18,16,0,2,0,RCB
2014,729305,Kane Richardson,24,18,2,1,0,RCB
2014,729305,Shane Watson,12,5,1,1,0,RCB
2014,729305,Pravin Tambe,24,20,4,1,1,RCB
2014,729305,Rajat Bhatia,6,7,1,1,0,RCB
2014,729305,Mitchell Starc,24,29,2,5,0,RR
2014,729305,Ravi Rampaul,24,16,0,1,0,RR
2014,729305,Yuzvendra Chahal,18,17,1,0,2,RR
2014,729305,Ashok Dinda,12,8,0,0,0,RR
2014,729307,Umesh Yadav,24,28,0,4,0,KXIP
2014,729307,Morne Morkel,24,26,1,2,1,KXIP
2014,729307,Jacques Kallis,24,32,1,4,0,KXIP
2014,729307,Sunil Narine,24,24,3,1,1,KXIP
2014,729307,Piyush Chawla,24,19,3,1,0,KXIP
2014,729307,Sandeep Sharma,24,21,3,3,0,KKR
2014,729307,Mitchell Johnson,19,22,2,2,1,KKR
2014,729307,Lakshmipathy Balaji,18,21,1,3,0,KKR
2014,729307,Rishi Dhawan,24,24,1,1,0,KKR
2014,729307,Axar Patel,24,16,2,1,0,KKR
2014,729309,Shahbaz Nadeem,24,19,1,0,0,MI
2014,729309,Mohammed Shami,24,36,0,3,2,MI
2014,729309,Jean-Paul Duminy,18,13,0,1,0,MI
2014,729309,Wayne Parnell,24,17,1,2,0,MI
2014,729309,Jaydev Unadkat,24,29,2,3,1,MI
2014,729309,Laxmi Shukla,6,5,0,1,0,MI
2014,729309,Lasith Malinga,24,17,2,1,0,DC
2014,729309,Pragyan Ojha,24,26,0,1,1,DC
2014,729309,Zaheer Khan,15,17,0,2,0,DC
2014,729309,Harbhajan Singh,24,23,0,2,0,DC
2014,729309,Corey Anderson,12,16,1,2,0,DC
2014,729309,Rohit Sharma,12,20,1,2,1,DC
2014,729311,Ben Hilfenhaus,24,32,2,3,2,SRH
2014,729311,Ishwar Pandey,18,22,0,3,0,SRH
2014,729311,Mohit Sharma,24,27,2,1,1,SRH
2014,729311,Ravichandran Ashwin,24,17,0,0,0,SRH
2014,729311,Ravindra Jadeja,18,23,0,1,1,SRH
2014,729311,Dwayne Smith,12,11,1,1,0,SRH
2014,729311,Dale Steyn,24,20,0,1,1,CSK
2014,729311,Bhuvneshwar Kumar,24,23,2,2,1,CSK
2014,729311,Karn Sharma,24,35,1,2,2,CSK
2014,729311,Amit Mishra,19,27,0,2,1,CSK
2014,729311,Ishant Sharma,24,37,2,2,3,CSK
2014,729313,Glenn Maxwell,18,39,0,3,3,RCB
2014,729313,Sandeep Sharma,18,15,3,3,0,RCB
2014,729313,Mitchell Johnson,24,19,2,1,0,RCB
2014,729313,Lakshmipathy Balaji,24,17,1,1,0,RCB
2014,729313,Axar Patel,12,11,0,0,1,RCB
2014,729313,Rishi Dhawan,24,14,2,0,0,RCB
2014,729313,Mitchell Starc,24,15,0,0,0,KXIP
2014,729313,Albie Morkel,12,24,0,4,0,KXIP
2014,729313,Varun Aaron,21,29,2,4,0,KXIP
2014,729313,Ashok Dinda,18,19,1,3,0,KXIP
2014,729313,Yuzvendra Chahal,24,23,2,1,0,KXIP
2014,729313,Yuvraj Singh,12,13,0,1,0,KXIP
2014,729315,Vinay Kumar,24,30,2,2,1,RR
2014,729315,Morne Morkel,24,40,1,6,0,RR
2014,729315,Sunil Narine,24,28,0,3,0,RR
2014,729315,Shakib Al Hasan,24,23,1,2,0,RR
2014,729315,Jacques Kallis,6,4,0,0,0,RR
2014,729315,Piyush Chawla,18,27,0,4,0,RR
2014,729315,Stuart Binny,6,7,0,0,0,KKR
2014,729315,Kane Richardson,24,28,1,4,0,KKR
2014,729315,James Faulkner,12,11,3,1,0,KKR
2014,729315,Iqbal Abdulla,12,17,0,2,0,KKR
2014,729315,Shane Watson,18,26,0,2,1,KKR
2014,729315,Rajat Bhatia,24,29,1,1,0,KKR
2014,729315,Pravin Tambe,24,31,2,2,1,KKR
2014,729317,Zaheer Khan,24,26,2,4,0,SRH
2014,729317,Lasith Malinga,24,28,1,2,0,SRH
2014,729317,Pragyan Ojha,18,43,0,2,2,SRH
2014,729317,Harbhajan Singh,24,16,0,0,0,SRH
2014,729317,Kieron Pollard,24,36,0,2,1,SRH
2014,729317,Corey Anderson,6,18,2,1,2,SRH
2014,729317,Dale Steyn,24,20,2,3,0,MI
2014,729317,Bhuvneshwar Kumar,24,17,2,2,0,MI
2014,729317,Karn Sharma,24,33,0,3,1,MI
2014,729317,Daren Sammy,12,20,1,3,0,MI
2014,729317,Amit Mishra,24,54,0,2,5,MI
2014,729317,Irfan Pathan,12,10,2,1,0,MI
2014,733971,Shakib Al Hasan,24,25,2,3,1,CSK
2014,733971,Sunil Narine,24,26,0,2,0,CSK
2014,733971,Piyush Chawla,18,31,0,4,1,CSK
2014,733971,Vinay Kumar,18,26,0,2,1,CSK
2014,733971,Jacques Kallis,6,10,0,0,1,CSK
2014,733971,Andre Russell,12,25,1,2,2,CSK
2014,733971,Ben Hilfenhaus,18,26,0,0,3,KKR
2014,733971,Ishwar Pandey,12,20,0,4,0,KKR
2014,733971,Mohit Sharma,18,22,3,2,1,KKR
2014,733971,Ravichandran Ashwin,24,21,1,1,1,KKR
2014,733971,Ravindra Jadeja,24,12,4,0,0,KKR
2014,733971,Suresh Raina,6,10,0,1,0,KKR
2014,733973,Zaheer Khan,19,28,0,4,1,KXIP
2014,733973,Jasprit Bumrah,24,25,0,3,0,KXIP
2014,733973,Corey Anderson,12,17,1,3,0,KXIP
2014,733973,Lasith Malinga,24,25,1,2,1,KXIP
2014,733973,Harbhajan Singh,24,34,2,2,2,KXIP
2014,733973,Kieron Pollard,13,32,0,2,2,KXIP
2014,733973,Sandeep Sharma,18,29,2,2,3,MI
2014,733973,Lakshmipathy Balaji,24,38,1,5,1,MI
2014,733973,Mitchell Johnson,24,37,0,3,2,MI
2014,733973,Axar Patel,24,40,0,5,1,MI
2014,733973,Rishi Dhawan,24,23,2,0,2,MI
2014,733975,Stuart Binny,6,9,0,1,0,DC
2014,733975,Kane Richardson,24,39,1,4,2,DC
2014,733975,Dhawal Kulkarni,18,18,0,2,0,DC
2014,733975,Shane Watson,6,11,0,0,1,DC
2014,733975,James Faulkner,24,26,2,2,1,DC
2014,733975,Pravin Tambe,24,25,2,3,0,DC
2014,733975,Rajat Bhatia,18,21,0,2,0,DC
2014,733975,Shahbaz Nadeem,24,30,1,1,2,RR
2014,733975,Mohammed Shami,24,22,1,2,0,RR
2014,733975,Wayne Parnell,24,35,1,3,2,RR
2014,733975,Jaydev Unadkat,19,36,0,3,2,RR
2014,733975,Rahul Sharma,18,32,0,3,1,RR
2014,733977,Mitchell Starc,24,21,2,3,0,SRH
2014,733977,Ashok Dinda,24,39,1,2,3,SRH
2014,733977,Varun Aaron,24,33,2,3,1,SRH
2014,733977,Harshal Patel,24,29,1,3,1,SRH
2014,733977,Yuzvendra Chahal,24,30,0,1,1,SRH
2014,733977,Dale Steyn,24,39,0,3,3,RCB
2014,733977,Bhuvneshwar Kumar,24,16,2,3,0,RCB
2014,733977,Ishant Sharma,18,35,0,2,3,RCB
2014,733977,Karn Sharma,24,17,3,0,1,RCB
2014,733977,Irfan Pathan,15,25,0,1,2,RCB
2014,733977,Daren Sammy,12,25,0,2,2,RCB
2014,733979,Vinay Kumar,24,42,2,2,3,RR
2014,733979,Umesh Yadav,18,31,0,2,2,RR
2014,733979,Shakib Al Hasan,24,25,1,2,0,RR
2014,733979,Sunil Narine,24,28,2,2,1,RR
2014,733979,Andre Russell,18,27,0,3,0,RR
2014,733979,Ryan ten Doeschate,12,14,0,1,0,RR
2014,733979,Shane Watson,24,21,3,3,0,KKR
2014,733979,Tim Southee,18,33,0,4,1,KKR
2014,733979,Pravin Tambe,24,26,3,2,0,KKR
2014,733979,James Faulkner,24,27,0,2,0,KKR
2014,733979,Rajat Bhatia,18,30,0,0,3,KKR
2014,733979,Rahul Tewatia,12,18,0,1,1,KKR
2014,733981,Ben Hilfenhaus,24,34,1,6,1,DC
2014,733981,Ishwar Pandey,18,26,0,2,2,DC
2014,733981,Mohit Sharma,24,51,1,6,3,DC
2014,733981,Ravindra Jadeja,24,23,1,1,1,DC
2014,733981,Ravichandran Ashwin,24,29,1,0,1,DC
2014,733981,Dwayne Smith,6,9,0,1,0,DC
2014,733981,Mohammed Shami,24,42,0,5,2,CSK
2014,733981,Wayne Parnell,24,25,1,3,1,CSK
2014,733981,Jaydev Unadkat,20,47,0,3,4,CSK
2014,733981,Shahbaz Nadeem,24,27,0,1,2,CSK
2014,733981,Laxmi Shukla,24,31,1,4,1,CSK
2014,733983,Mitchell Starc,24,29,0,3,0,MI
2014,733983,Ashok Dinda,18,38,1,3,2,MI
2014,733983,Harshal Patel,24,28,1,3,1,MI
2014,733983,Varun Aaron,24,41,1,1,4,MI
2014,733983,Yuzvendra Chahal,24,30,1,3,1,MI
2014,733983,Yuvraj Singh,6,9,0,1,0,MI
2014,733983,Pawan Suyal,18,35,1,4,2,RCB
2014,733983,Jasprit Bumrah,24,22,2,2,1,RCB
2014,733983,Harbhajan Singh,24,33,2,3,2,RCB
2014,733983,Lasith Malinga,24,29,2,3,1,RCB
2014,733983,Kieron Pollard,24,37,0,3,2,RCB
2014,733983,Rohit Sharma,6,6,0,0,0,RCB
2014,733985,Suryakumar Yadav,6,8,0,1,0,DC
2014,733985,Jacques Kallis,24,38,1,4,2,DC
2014,733985,Umesh Yadav,24,26,1,3,0,DC
2014,733985,Shakib Al Hasan,24,13,1,0,0,DC
2014,733985,Sunil Narine,24,38,1,3,2,DC
2014,733985,Vinay Kumar,18,31,0,2,2,DC
2014,733985,Mohammed Shami,24,23,0,2,0,KKR
2014,733985,Wayne Parnell,24,21,2,3,0,KKR
2014,733985,Laxmi Shukla,12,19,0,1,1,KKR
2014,733985,Siddarth Kaul,18,29,0,3,0,KKR
2014,733985,Jean-Paul Duminy,12,24,0,1,2,KKR
2014,733985,Shahbaz Nadeem,19,34,0,4,0,KKR
2014,733987,Ben Hilfenhaus,24,36,1,5,1,KXIP
2014,733987,Ishwar Pandey,24,41,0,7,1,KXIP
2014,733987,Mohit Sharma,24,38,2,5,2,KXIP
2014,733987,Dwayne Smith,18,36,1,2,3,KXIP
2014,733987,Ravindra Jadeja,18,37,0,3,2,KXIP
2014,733987,Ravichandran Ashwin,12,38,0,2,4,KXIP
2014,733987,Sandeep Sharma,24,37,1,4,1,CSK
2014,733987,Mitchell Johnson,24,37,2,3,2,CSK
2014,733987,Murali Kartik,24,40,0,5,0,CSK
2014,733987,Axar Patel,24,28,0,2,0,CSK
2014,733987,Glenn Maxwell,12,21,1,3,0,CSK
2014,733987,Rishi Dhawan,12,23,1,2,1,CSK
2014,733989,Kane Richardson,24,28,0,4,0,SRH
2014,733989,Dhawal Kulkarni,12,19,0,4,0,SRH
2014,733989,Shane Watson,12,13,3,3,0,SRH
2014,733989,James Faulkner,24,20,0,2,0,SRH
2014,733989,Rajat Bhatia,24,23,3,1,0,SRH
2014,733989,Pravin Tambe,24,21,1,1,0,SRH
2014,733989,Bhuvneshwar Kumar,24,14,4,1,0,RR
2014,733989,Dale Steyn,24,31,2,4,1,RR
2014,733989,Karn Sharma,24,20,1,0,0,RR
2014,733989,Moises Henriques,12,11,1,1,0,RR
2014,733989,Amit Mishra,24,13,0,0,0,RR
2014,733989,Irfan Pathan,9,8,1,0,0,RR
2014,733991,Mitchell Starc,24,43,2,8,0,KXIP
2014,733991,Albie Morkel,24,20,1,2,0,KXIP
2014,733991,Varun Aaron,24,35,1,5,0,KXIP
2014,733991,Harshal Patel,18,56,2,3,4,KXIP
2014,733991,Yuzvendra Chahal,24,23,2,0,1,KXIP
2014,733991,Yuvraj Singh,6,19,0,1,2,KXIP
2014,733991,Sandeep Sharma,24,25,3,3,1,RCB
2014,733991,Mitchell Johnson,24,25,1,4,0,RCB
2014,733991,Lakshmipathy Balaji,18,43,2,4,3,RCB
2014,733991,Axar Patel,24,22,1,1,0,RCB
2014,733991,Shivam Sharma,24,26,2,1,2,RCB
2014,733991,Glenn Maxwell,6,24,0,0,3,RCB
2014,733993,Dale Steyn,24,20,2,1,1,DC
2014,733993,Bhuvneshwar Kumar,24,23,1,2,0,DC
2014,733993,Karn Sharma,18,29,0,2,2,DC
2014,733993,Moises Henriques,18,26,2,3,1,DC
2014,733993,Amit Mishra,18,23,2,2,1,DC
2014,733993,Irfan Pathan,18,18,0,0,0,DC
2014,733993,Mohammed Shami,6,6,0,1,0,SRH
2014,733993,Siddarth Kaul,6,5,1,0,0,SRH
2014,733993,Imran Tahir,6,7,0,0,0,SRH
2014,733993,Rahul Shukla,6,13,1,1,1,SRH
2014,733993,Laxmi Shukla,1,7,0,0,1,SRH
2014,733995,Samuel Badree,24,34,1,3,2,MI
2014,733995,Ishwar Pandey,24,34,1,2,3,MI
2014,733995,Ravindra Jadeja,24,33,0,1,2,MI
2014,733995,Mohit Sharma,24,26,1,3,0,MI
2014,733995,Ravichandran Ashwin,24,30,3,1,1,MI
2014,733995,Praveen Kumar,24,31,2,4,1,CSK
2014,733995,Lasith Malinga,24,15,2,0,0,CSK
2014,733995,Jasprit Bumrah,24,33,0,3,1,CSK
2014,733995,Harbhajan Singh,24,22,0,1,1,CSK
2014,733995,Kieron Pollard,13,42,1,5,2,CSK
2014,733995,Corey Anderson,6,11,0,0,1,CSK
2014,733997,Jacques Kallis,18,38,0,6,1,KXIP
2014,733997,Morne Morkel,24,20,2,4,0,KXIP
2014,733997,Umesh Yadav,24,34,1,4,0,KXIP
2014,733997,Sunil Narine,24,30,1,2,1,KXIP
2014,733997,Piyush Chawla,24,19,3,0,0,KXIP
2014,733997,Ryan ten Doeschate,6,6,0,1,0,KXIP
2014,733997,Sandeep Sharma,24,32,0,5,0,KKR
2014,733997,Mitchell Johnson,18,33,0,5,1,KKR
2014,733997,Axar Patel,24,20,0,2,0,KKR
2014,733997,Parvinder Awana,12,20,1,3,0,KKR
2014,733997,Rishi Dhawan,24,32,0,2,0,KKR
2014,733997,Glenn Maxwell,6,11,0,1,0,KKR
2014,733999,Kane Richardson,24,43,2,3,4,RCB
2014,733999,Shane Watson,24,35,0,4,1,RCB
2014,733999,James Faulkner,24,42,1,1,4,RCB
2014,733999,Pravin Tambe,24,38,1,5,1,RCB
2014,733999,Rahul Tewatia,18,17,1,1,1,RCB
2014,733999,Rajat Bhatia,6,13,0,1,1,RCB
2014,733999,Albie Morkel,12,20,0,4,0,RR
2014,733999,Mitchell Starc,18,33,0,3,1,RR
2014,733999,Ashok Dinda,18,37,0,4,2,RR
2014,733999,Varun Aaron,15,41,0,4,3,RR
2014,733999,Yuvraj Singh,24,35,4,2,2,RR
2014,733999,Yuzvendra Chahal,24,24,1,2,0,RR
2014,734001,Corey Anderson,12,17,0,3,0,SRH
2014,734001,Jasprit Bumrah,24,24,0,2,0,SRH
2014,734001,Harbhajan Singh,24,27,0,4,0,SRH
2014,734001,Lasith Malinga,24,35,2,2,2,SRH
2014,734001,Pragyan Ojha,24,32,0,3,2,SRH
2014,734001,Kieron Pollard,12,21,0,2,1,SRH
2014,734001,Dale Steyn,24,29,0,4,0,MI
2014,734001,Bhuvneshwar Kumar,24,21,2,2,0,MI
2014,734001,Irfan Pathan,12,29,0,2,3,MI
2014,734001,Amit Mishra,18,33,0,2,2,MI
2014,734001,Karn Sharma,14,25,0,2,1,MI
2014,734001,Moises Henriques,18,23,1,3,0,MI
2014,734003,Samuel Badree,24,19,1,0,1,RR
2014,734003,Ishwar Pandey,18,18,0,1,1,RR
2014,734003,Mohit Sharma,24,31,3,4,1,RR
2014,734003,Ravichandran Ashwin,24,39,1,4,1,RR
2014,734003,Ravindra Jadeja,24,18,2,0,1,RR
2014,734003,Vijay Shankar,6,19,0,1,2,RR
2014,734003,Ankit Sharma,24,20,2,1,1,CSK
2014,734003,James Faulkner,20,37,1,0,3,CSK
2014,734003,Pravin Tambe,24,34,0,4,0,CSK
2014,734003,Kevon Cooper,24,25,1,1,1,CSK
2014,734003,Rajat Bhatia,24,30,1,3,0,CSK
2014,734005,Jean-Paul Duminy,24,25,0,2,1,RCB
2014,734005,Mohammed Shami,24,31,1,2,2,RCB
2014,734005,Siddarth Kaul,24,37,1,4,2,RCB
2014,734005,Rahul Shukla,24,41,1,0,4,RCB
2014,734005,Imran Tahir,24,48,0,3,3,RCB
2014,734005,Muttiah Muralitharan,24,25,2,1,1,DC
2014,734005,Mitchell Starc,24,26,2,2,1,DC
2014,734005,Abu Nechim,24,40,1,4,1,DC
2014,734005,Yuzvendra Chahal,24,45,1,2,4,DC
2014,734005,Yuvraj Singh,24,28,0,2,1,DC
2014,734007,Sandeep Sharma,24,65,1,8,3,SRH
2014,734007,Mitchell Johnson,24,26,0,3,0,SRH
2014,734007,Shivam Sharma,24,31,1,0,3,SRH
2014,734007,Axar Patel,24,40,0,3,3,SRH
2014,734007,Rishi Dhawan,24,42,2,0,3,SRH
2014,734007,Bhuvneshwar Kumar,20,38,1,6,1,KXIP
2014,734007,Dale Steyn,24,51,0,3,4,KXIP
2014,734007,Moises Henriques,12,36,0,5,2,KXIP
2014,734007,Karn Sharma,24,46,1,2,5,KXIP
2014,734007,Amit Mishra,24,32,1,3,0,KXIP
2014,734007,Irfan Pathan,6,5,0,0,0,KXIP
2014,734009,Morne Morkel,24,35,2,1,3,MI
2014,734009,Umesh Yadav,18,24,0,3,0,MI
2014,734009,Shakib Al Hasan,24,21,1,3,0,MI
2014,734009,Sunil Narine,24,18,1,0,0,MI
2014,734009,Piyush Chawla,24,32,1,3,1,MI
2014,734009,Yusuf Pathan,6,10,0,1,0,MI
2014,734009,Lasith Malinga,20,30,1,5,0,KKR
2014,734009,Jasprit Bumrah,18,23,0,4,0,KKR
2014,734009,Harbhajan Singh,24,22,2,2,0,KKR
2014,734009,Pragyan Ojha,24,25,0,1,1,KKR
2014,734009,Lendl Simmons,18,34,1,2,2,KKR
2014,734009,Kieron Pollard,6,7,0,0,0,KKR
2014,734011,Jean-Paul Duminy,18,25,1,1,1,RR
2014,734011,Rahul Shukla,24,44,0,6,2,RR
2014,734011,Siddarth Kaul,18,34,0,1,3,RR
2014,734011,Shahbaz Nadeem,24,35,2,1,3,RR
2014,734011,Imran Tahir,24,25,2,3,0,RR
2014,734011,Manoj Tiwary,12,28,0,1,3,RR
2014,734011,Dhawal Kulkarni,24,24,1,1,1,DC
2014,734011,Ben Cutting,24,31,1,5,0,DC
2014,734011,James Faulkner,6,6,1,1,0,DC
2014,734011,Kevon Cooper,18,19,1,3,0,DC
2014,734011,Pravin Tambe,18,24,1,0,1,DC
2014,734011,Rajat Bhatia,18,18,2,0,1,DC
2014,734011,Stuart Binny,12,14,1,2,0,DC
2014,734013,Muttiah Muralitharan,24,29,1,2,1,CSK
2014,734013,Mitchell Starc,24,23,0,2,0,CSK
2014,734013,Varun Aaron,18,29,2,4,1,CSK
2014,734013,Abu Nechim,24,18,1,0,0,CSK
2014,734013,Yuzvendra Chahal,24,27,0,1,2,CSK
2014,734013,Sachin Rana,6,9,0,1,0,CSK
2014,734013,Mohit Sharma,12,13,0,2,0,RCB
2014,734013,Ravichandran Ashwin,24,16,2,0,2,RCB
2014,734013,Samuel Badree,18,15,0,0,1,RCB
2014,734013,Suresh Raina,24,20,0,2,0,RCB
2014,734013,Ravindra Jadeja,24,31,1,2,2,RCB
2014,734013,David Hussey,15,38,2,2,3,RCB
2014,734015,Morne Morkel,24,39,0,6,0,SRH
2014,734015,Umesh Yadav,24,26,3,3,0,SRH
2014,734015,Sunil Narine,24,21,1,1,1,SRH
2014,734015,Shakib Al Hasan,18,22,2,0,2,SRH
2014,734015,Ryan ten Doeschate,6,8,0,0,1,SRH
2014,734015,Piyush Chawla,24,24,1,3,0,SRH
2014,734015,Bhuvneshwar Kumar,20,37,0,4,2,KKR
2014,734015,Dale Steyn,24,24,1,1,1,KKR
2014,734015,Karn Sharma,24,19,1,1,0,KKR
2014,734015,Daren Sammy,6,7,0,1,0,KKR
2014,734015,Amit Mishra,24,38,0,4,2,KKR
2014,734015,Irfan Pathan,18,20,0,2,0,KKR
2014,734017,Ankit Sharma,24,23,2,0,1,MI
2014,734017,Dhawal Kulkarni,24,27,0,2,1,MI
2014,734017,James Faulkner,24,47,0,5,3,MI
2014,734017,Kevon Cooper,18,27,0,1,2,MI
2014,734017,Stuart Binny,6,12,0,2,0,MI
2014,734017,Rajat Bhatia,24,39,0,2,2,MI
2014,734017,Jasprit Bumrah,18,23,0,1,1,RR
2014,734017,Krishmar Santokie,24,50,2,2,4,RR
2014,734017,Pragyan Ojha,24,30,2,2,1,RR
2014,734017,Kieron Pollard,6,11,0,1,1,RR
2014,734017,Harbhajan Singh,24,13,2,1,0,RR
2014,734017,Shreyas Gopal,24,25,2,0,1,RR
2014,734019,Sandeep Sharma,24,35,3,3,2,DC
2014,734019,Beuran Hendricks,24,36,3,4,1,DC
2014,734019,Axar Patel,24,18,1,1,0,DC
2014,734019,Rishi Dhawan,24,42,0,6,1,DC
2014,734019,Shivam Sharma,24,32,0,2,1,DC
2014,734019,Wayne Parnell,20,42,0,6,1,KXIP
2014,734019,Mohammed Shami,24,39,1,5,2,KXIP
2014,734019,Jaydev Unadkat,24,31,0,1,1,KXIP
2014,734019,Imran Tahir,24,22,3,0,1,KXIP
2014,734019,Jean-Paul Duminy,24,27,2,1,1,KXIP
2014,734021,Bhuvneshwar Kumar,24,27,2,4,0,RCB
2014,734021,Dale Steyn,24,23,0,1,0,RCB
2014,734021,Parvez Rasool,24,26,1,1,1,RCB
2014,734021,Karn Sharma,18,27,1,2,2,RCB
2014,734021,Venugopal Rao,6,7,0,1,0,RCB
2014,734021,Irfan Pathan,18,28,1,4,1,RCB
2014,734021,Daren Sammy,6,19,0,0,2,RCB
2014,734021,Muttiah Muralitharan,24,26,0,3,1,SRH
2014,734021,Mitchell Starc,20,31,0,4,0,SRH
2014,734021,Varun Aaron,24,36,2,2,3,SRH
2014,734021,Abu Nechim,13,22,0,2,1,SRH
2014,734021,Yuzvendra Chahal,24,32,0,0,3,SRH
2014,734021,Yuvraj Singh,8,10,0,0,0,SRH
2014,734023,Shakib Al Hasan,24,30,0,3,1,CSK
2014,734023,Pat Cummins,24,29,1,2,2,CSK
2014,734023,Umesh Yadav,24,29,0,1,1,CSK
2014,734023,Sunil Narine,24,24,1,0,2,CSK
2014,734023,Piyush Chawla,24,42,1,2,3,CSK
2014,734023,Ben Hilfenhaus,18,38,0,5,1,KKR
2014,734023,Ishwar Pandey,24,31,1,5,0,KKR
2014,734023,Mohit Sharma,18,28,0,5,0,KKR
2014,734023,Ravichandran Ashwin,24,24,0,2,1,KKR
2014,734023,Ravindra Jadeja,18,23,1,1,1,KKR
2014,734023,Suresh Raina,6,9,0,1,0,KKR
2014,734025,Praveen Kumar,24,20,1,2,1,KXIP
2014,734025,Krishmar Santokie,24,40,1,4,2,KXIP
2014,734025,Jasprit Bumrah,24,31,2,3,1,KXIP
2014,734025,Pragyan Ojha,24,28,0,1,2,KXIP
2014,734025,Shreyas Gopal,24,32,2,2,1,KXIP
2014,734025,Sandeep Sharma,18,37,0,5,1,MI
2014,734025,Beuran Hendricks,24,33,1,3,0,MI
2014,734025,Axar Patel,24,27,1,4,0,MI
2014,734025,Rishi Dhawan,24,30,1,3,0,MI
2014,734025,Shivam Sharma,24,32,0,1,2,MI
2014,734027,Mitchell Starc,24,32,1,5,0,KKR
2014,734027,Ashok Dinda,24,38,1,5,0,KKR
2014,734027,Abu Nechim,24,33,1,4,1,KKR
2014,734027,Muttiah Muralitharan,12,19,0,1,1,KKR
2014,734027,Yuvraj Singh,12,21,0,1,1,KKR
2014,734027,Yuzvendra Chahal,24,50,0,4,4,KKR
2014,734027,Morne Morkel,24,21,0,4,0,RCB
2014,734027,Umesh Yadav,24,45,1,4,2,RCB
2014,734027,Sunil Narine,24,20,4,1,0,RCB
2014,734027,Vinay Kumar,24,44,0,5,1,RCB
2014,734027,Shakib Al Hasan,24,27,0,0,1,RCB
2014,734029,Bhuvneshwar Kumar,24,36,0,4,1,CSK
2014,734029,Dale Steyn,24,43,0,6,2,CSK
2014,734029,Karn Sharma,24,19,2,1,1,CSK
2014,734029,Parvez Rasool,24,35,0,0,3,CSK
2014,734029,Irfan Pathan,18,34,0,2,3,CSK
2014,734029,Daren Sammy,6,11,0,2,0,CSK
2014,734029,Mohit Sharma,18,33,0,5,0,SRH
2014,734029,Ravichandran Ashwin,24,29,0,1,1,SRH
2014,734029,John Hastings,18,29,1,6,0,SRH
2014,734029,Ravindra Jadeja,20,42,1,3,2,SRH
2014,734029,Pawan Negi,24,38,0,2,2,SRH
2014,734029,Suresh Raina,12,17,1,0,2,SRH
2014,734031,Wayne Parnell,19,26,1,4,0,MI
2014,734031,Siddarth Kaul,12,21,0,4,0,MI
2014,734031,Jaydev Unadkat,12,24,2,5,0,MI
2014,734031,Shahbaz Nadeem,24,28,1,1,1,MI
2014,734031,Jean-Paul Duminy,24,31,0,2,1,MI
2014,734031,Imran Tahir,24,37,3,4,1,MI
2014,734031,Jasprit Bumrah,24,36,0,3,2,DC
2014,734031,Marchant de Lange,24,32,2,4,0,DC
2014,734031,Pragyan Ojha,24,33,0,1,2,DC
2014,734031,Shreyas Gopal,18,20,1,2,1,DC
2014,734031,Harbhajan Singh,24,30,1,3,1,DC
2014,734031,Kieron Pollard,6,4,0,0,0,DC
2014,734033,Vikramjeet Malik,18,29,1,4,1,KXIP
2014,734033,Shane Watson,12,16,0,2,1,KXIP
2014,734033,James Faulkner,18,39,1,4,2,KXIP
2014,734033,Kevon Cooper,24,25,0,2,0,KXIP
2014,734033,Rahul Tewatia,24,24,1,1,1,KXIP
2014,734033,Pravin Tambe,24,36,0,3,1,KXIP
2014,734033,Lakshmipathy Balaji,24,37,1,3,2,RR
2014,734033,Beuran Hendricks,24,57,0,3,5,RR
2014,734033,Rishi Dhawan,24,25,2,3,0,RR
2014,734033,Axar Patel,24,24,3,0,1,RR
2014,734033,Karanveer Singh,24,16,2,0,0,RR
2014,734035,Ashish Nehra,24,33,3,2,2,RCB
2014,734035,Samuel Badree,18,29,0,4,1,RCB
2014,734035,Ravichandran Ashwin,24,33,1,2,2,RCB
